File Name,Category,Best_Fitness,Opt_r_min,Opt_eps,Opt_T0,Opt_Q,Entropy,Corr_Horizontal,Corr_Vertical,Corr_Diagonal,NPCR (%),UACI (%),Enc_Time (s),Dec_Time (s),HO_Time (s),Lossless
I20_13_04.png,low,0.000197,3.5,0.03161,942,138,7.99899,-0.0006,0.00014,7e-05,98.55957,33.49856,0.4081,0.4137,508.31,True
