File Name,Category,Best_Fitness,Opt_r_min,Opt_eps,Opt_T0,Opt_Q,Entropy,Corr_Horizontal,Corr_Vertical,Corr_Diagonal,NPCR (%),UACI (%),Enc_Time (s),Dec_Time (s),HO_Time (s),Lossless
I44_03_05.png,low,0.000152,3.54394,0.00041,116,21,7.99889,-0.00036,-0.00013,-0.0,99.10583,33.51811,0.4096,0.418,510.79,True
