File Name,Category,Best_Fitness,Opt_r_min,Opt_eps,Opt_T0,Opt_Q,Entropy,Corr_Horizontal,Corr_Vertical,Corr_Diagonal,NPCR (%),UACI (%),Enc_Time (s),Dec_Time (s),HO_Time (s),Lossless
I04_21_04.png,medium,0.000114,3.5006,0.00434,180,68,7.99911,0.00031,3e-05,-1e-05,99.3749,33.3801,0.4137,0.423,511.94,True
