File Name,Category,Best_Fitness,Opt_r_min,Opt_eps,Opt_T0,Opt_Q,Entropy,Corr_Horizontal,Corr_Vertical,Corr_Diagonal,NPCR (%),UACI (%),Enc_Time (s),Dec_Time (s),HO_Time (s),Lossless
I56_25_04.png,medium,0.000166,3.84052,0.0459,1892,248,7.99903,1e-05,0.00052,0.0001,98.51379,33.5166,0.4088,0.4174,517.09,True
