File Name,Category,Best_Fitness,Opt_r_min,Opt_eps,Opt_T0,Opt_Q,Entropy,Corr_Horizontal,Corr_Vertical,Corr_Diagonal,NPCR (%),UACI (%),Enc_Time (s),Dec_Time (s),HO_Time (s),Lossless
I09_02_01.png,medium,0.00018,3.98824,0.00724,1204,695,7.99907,-0.00021,0.00033,0.00019,99.10889,33.44768,0.4087,0.4206,512.04,True
