File Name,Category,Best_Fitness,Opt_r_min,Opt_eps,Opt_T0,Opt_Q,Entropy,Corr_Horizontal,Corr_Vertical,Corr_Diagonal,NPCR (%),UACI (%),Enc_Time (s),Dec_Time (s),HO_Time (s),Lossless
I65_13_01.png,medium,0.000109,3.62264,0.01524,1376,10,7.99913,0.0002,-7e-05,-5e-05,99.14958,33.37532,0.4065,0.4123,511.27,True
