File Name,Category,Best_Fitness,Opt_r_min,Opt_eps,Opt_T0,Opt_Q,Entropy,Corr_Horizontal,Corr_Vertical,Corr_Diagonal,NPCR (%),UACI (%),Enc_Time (s),Dec_Time (s),HO_Time (s),Lossless
I26_04_01.png,high,0.000197,3.95001,0.04989,390,122,7.99901,-0.00041,0.00029,0.00012,98.57737,33.45815,0.4192,0.4145,516.55,True
