File Name,Category,Best_Fitness,Opt_r_min,Opt_eps,Opt_T0,Opt_Q,Entropy,Corr_Horizontal,Corr_Vertical,Corr_Diagonal,NPCR (%),UACI (%),Enc_Time (s),Dec_Time (s),HO_Time (s),Lossless
I70_08_02.png,high,0.00015,3.5,0.03259,780,325,7.99903,-0.00018,-0.00021,-0.00015,98.88458,33.4512,0.4126,0.4175,517.24,True
