File Name,Category,Best_Fitness,Opt_r_min,Opt_eps,Opt_T0,Opt_Q,Entropy,Corr_Horizontal,Corr_Vertical,Corr_Diagonal,NPCR (%),UACI (%),Enc_Time (s),Dec_Time (s),HO_Time (s),Lossless
I16_18_05.png,high,0.000178,3.85242,0.02007,471,339,7.99911,0.00012,-0.00037,-0.00025,99.32658,33.4779,0.4272,0.4277,516.66,True
